freq,Sjs,,,,,,,,spectraDiff_coh,,,,,,,,Phixy_coh,,,,,,,,incident_frequency,CEOFs_ifreqs,freq2,Sjs2,,,,,,,,,,,,spectraDiff_coh2,,,,,,,,,,,,Phixy_coh2,,,,,,,,,,,,incident_frequency2,CEOFs_ifreqs2
0.27501,0.0050665,0.0051663,0.0046576,0.0049282,0.0056029,0.005368,0.0040169,0.0035412,1,1.0197,0.91929,0.97271,1.1059,1.0595,0.79284,0.69894,0,1.1679,0.37895,2.5677,1.1131,0.12555,0.59188,0.53478,,,0.27503,0.0059548,0.004881,0.0046801,0.0057386,0.0048675,0.020275,0.0049919,0.0051407,0.0047741,0.0040322,0.003414,0.0028166,1.22,1,0.95885,1.1757,0.99724,4.1538,1.0227,1.0532,0.9781,0.8261,0.69945,0.57705,0.16866,0,1.0239,-3.6372,1.8255,24.1492,1.0924,0.77195,1.3591,0.52194,0.47597,0.2732,,
0.28834,0.011537,0.01177,0.011056,0.012048,0.012856,0.012106,0.0089745,0.0078596,1,1.0202,0.95838,1.0444,1.1144,1.0494,0.77792,0.68128,0,0.6076,0.084191,0.69067,1.4903,0.13916,0.53785,0.48861,,,0.28837,0.013779,0.012508,0.01232,0.016949,0.012779,0.042274,0.013557,0.013615,0.011675,0.010158,0.0084832,0.0069074,1.1016,1,0.98493,1.355,1.0216,3.3797,1.0838,1.0885,0.93342,0.81213,0.67821,0.55223,0.91467,0,-0.32541,-0.39142,0.82041,27.6148,0.47083,0.65163,0.20494,0.71949,0.5655,0.58482,,
0.30168,0.0047975,0.0048974,0.0045397,0.004961,0.0052398,0.0050291,0.0036776,0.0032131,1,1.0208,0.94626,1.0341,1.0922,1.0483,0.76657,0.66975,0,0.94298,-0.05565,0.24214,1.1169,0.74599,0.86299,0.80531,,,0.3017,0.0048743,0.0042363,0.0040875,0.005684,0.0042655,0.017669,0.0043484,0.0045109,0.0041225,0.0033937,0.0028553,0.0023244,1.1506,1,0.96487,1.3417,1.0069,4.1708,1.0265,1.0648,0.97312,0.80109,0.67401,0.54869,-0.52353,0,-0.51886,-4.6737,-0.48256,13.2972,1.0073,0.94539,0.054279,0.40565,0.27435,0.20409,,
0.31501,0.0045386,0.0046304,0.004352,0.0046311,0.0049844,0.0046791,0.003398,0.002951,1,1.0202,0.95888,1.0204,1.0982,1.031,0.74869,0.6502,0,0.76674,-0.94971,0.0058343,1.405,1.3012,1.5513,1.5376,,,0.31504,0.0060668,0.0054517,0.0052463,0.007216,0.0050708,0.018406,0.0055889,0.005807,0.0052481,0.0042344,0.003513,0.0028253,1.1128,1,0.96232,1.3236,0.93014,3.3762,1.0252,1.0652,0.96265,0.77672,0.64438,0.51825,0.19187,0,0.13882,-1.0432,1.2518,18.9146,1.4498,1.9776,2.7155,2.4756,2.4711,2.6582,,
0.32835,0.0054053,0.0055475,0.0050693,0.005521,0.0059377,0.0054082,0.0038477,0.0033057,1,1.0263,0.93784,1.0214,1.0985,1.0005,0.71184,0.61156,0,0.90341,0.089207,2.8547,0.77927,-0.091,0.84221,0.98603,,,0.32837,0.0073817,0.0056038,0.0052268,0.0077843,0.0053315,0.020674,0.0056907,0.0060933,0.0051214,0.0043388,0.0035566,0.0028201,1.3173,1,0.93273,1.3891,0.95142,3.6892,1.0155,1.0874,0.91391,0.77427,0.63468,0.50325,-3.5054,0,0.10691,-4.759,0.29333,12.7938,0.29547,0.26486,0.63703,0.40377,0.71647,1.1359,,
0.34168,0.0031215,0.003193,0.0028535,0.0030165,0.0034487,0.0032063,0.0022707,0.0019534,1,1.0229,0.91416,0.96637,1.1048,1.0272,0.72745,0.62581,0,0.57911,0.34506,3.909,-0.36562,-1.4037,-0.28929,-0.1564,,,0.34171,0.0042809,0.0032318,0.0031563,0.0048369,0.0033249,0.017933,0.0034691,0.00381,0.0032299,0.0026175,0.0021242,0.0016677,1.3246,1,0.97663,1.4967,1.0288,5.5489,1.0734,1.1789,0.99941,0.80994,0.6573,0.51603,1.3214,0,-0.67095,2.3218,-0.23803,14.3615,-0.71756,-1.0442,-2.866,-0.94607,-0.28616,0.37323,,
0.35501,0.0027801,0.0028089,0.002752,0.0027566,0.003063,0.002795,0.0019704,0.001683,1,1.0104,0.98989,0.99151,1.1018,1.0053,0.70873,0.60536,0,0.58937,0.0024488,2.2028,0.14362,-0.20597,0.78538,1.0365,,,0.35504,0.0040907,0.0032545,0.0031231,0.0059344,0.0032845,0.014231,0.0034717,0.0036404,0.0029922,0.002534,0.0020468,0.0015984,1.2569,1,0.95963,1.8235,1.0092,4.3729,1.0667,1.1186,0.91941,0.77863,0.62893,0.49115,-0.56394,0,-0.97339,-3.1127,0.14752,19.844,-1.1636,-2.0747,-2.8468,-1.1253,-0.37854,0.2735,,
0.36835,0.0090561,0.0093352,0.0090271,0.0091772,0.010154,0.0093865,0.0063876,0.0054019,1,1.0308,0.9968,1.0134,1.1212,1.0365,0.70534,0.59649,0,1.1981,-0.16923,2.3177,1.0484,0.11819,0.89132,1.0917,,,0.36837,0.010739,0.0096159,0.0094597,0.012037,0.0094831,0.022196,0.010601,0.010932,0.0094291,0.0076766,0.0061425,0.0047859,1.1168,1,0.98375,1.2518,0.98619,2.3082,1.1025,1.1368,0.98057,0.79832,0.63879,0.4977,-0.80834,0,0.23091,-1.1407,0.64825,26.9264,0.37262,0.58484,-0.77354,1.187,1.7921,2.5058,,
0.38168,0.0032642,0.0033742,0.0031563,0.003637,0.0037496,0.0033219,0.0022735,0.0019154,1,1.0337,0.96695,1.1142,1.1487,1.0177,0.69649,0.58681,0,0.85541,0.46967,2.7795,0.18766,-0.85635,0.45546,0.54926,,,0.38171,0.0045073,0.0040233,0.0040169,0.0045799,0.004097,0.015215,0.0041893,0.0043736,0.0035277,0.0029071,0.0023405,0.0018036,1.1203,1,0.99843,1.1384,1.0183,3.7817,1.0413,1.0871,0.87683,0.72258,0.58175,0.4483,0.57409,0,0.15764,1.358,0.7864,5.5066,0.091788,0.32029,0.45363,0.79633,1.5129,2.3825,,
0.39502,0.0012022,0.0012244,0.0010905,0.0011276,0.0013437,0.0011757,0.0008001,0.00067561,1,1.0185,0.90704,0.93793,1.1177,0.97796,0.66552,0.56197,0,0.089399,0.17183,3.0813,0.54483,-0.28964,0.80347,1.0832,,,0.39504,0.0013383,0.0010571,0.0010302,0.0017828,0.0010043,0.010516,0.0010657,0.0010821,0.00096107,0.00076358,0.00061374,0.00047421,1.266,1,0.97458,1.6865,0.95,9.9479,1.0081,1.0237,0.90914,0.72233,0.58058,0.44859,-0.58511,0,-0.31286,0.62803,1.6995,1.2813,0.96964,1.1618,5.9508,2.1612,3.2891,4.589,,
